"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","rank"
"Proudly representing the 3.4 million U.S. citizens of Puerto Rico in Congress. Member of @NatResources, @HouseVetAffairs, @HouseSmallBiz, and @HouseGOP.",2189,5935,1094,495,"https://t.co/Q6xGtqpo7F","Jenniffer Gonz√°lez",2017-01-13 03:15:56,FALSE,TRUE,"RepJenniffer","Washington, DC","en","819744763020775425",121,FALSE,"http://pbs.twimg.com/profile_images/826526731636973568/EZ74mtcJ_normal.jpg",473
"Husband, Father, Conservative Representing West Virginia's 2nd Congressional District. #wv02 #wvpol Member of @financialcmte",1342,5924,582,469,"https://t.co/dKSBzlN9IY","Rep. Alex Mooney",2015-01-06 17:13:10,FALSE,TRUE,"RepAlexMooney","Charles Town, WV","en","2964526557",339,FALSE,"http://pbs.twimg.com/profile_images/889978531169619968/boQtD1_y_normal.jpg",474
"Official account. Honored to represent California's 44th Congressional District. #CA44 Member of the @HispanicCaucus @USProgressives @Dodgers fan.",1721,5911,434,512,"https://t.co/Mt3nPi7hSH","Nanette D. Barrag√°n",2017-01-05 02:29:18,FALSE,TRUE,"RepBarragan","San Pedro, CA","en","816833925456789505",272,FALSE,"http://pbs.twimg.com/profile_images/827650875573280768/PZit1YuO_normal.jpg",475
"Representing the people of PA-16 in the U.S. House of Representatives. Husband & father.",2736,5850,103,148,"https://t.co/aSZkGrPcSM","Rep. Lloyd Smucker",2009-05-20 18:31:13,FALSE,TRUE,"RepSmucker","Lancaster, PA","en","41417564",348,FALSE,"http://pbs.twimg.com/profile_images/927987557996036096/RxtrWEr6_normal.jpg",476
"Press Office of Congressman Jim Sensenbrenner, representing Wisconsin's Fifth District. Former Chair of House Judiciary Committee.",1182,5823,263,634,"http://t.co/VNdLE9VEEs","Sensenbrenner Press",2012-09-28 19:31:33,FALSE,TRUE,"JimPressOffice","","en","851621377",468,FALSE,"http://pbs.twimg.com/profile_images/727230175767859200/rj0otGAV_normal.jpg",477
"Congresswoman representing Nevada's 3rd District. #ProblemSolver. Computer programmer. Former synagogue president. #NV03",1530,5727,129,181,"https://t.co/OJw9FByyox","Rep. Jacky Rosen",2017-01-09 20:24:29,FALSE,TRUE,"RepJackyRosen","Las Vegas, NV","en","818554054309715969",190,FALSE,"http://pbs.twimg.com/profile_images/837772241077170177/VOpyOjAj_normal.jpg",478
"Proud husband, father of 3 & Army veteran.  Humbly serving the 18th Congressional District of Florida. Please  contact me if you need assistance.",654,5534,8,468,"https://t.co/FobaV8QhPg","Rep. Brian Mast",2016-12-28 13:41:21,FALSE,TRUE,"RepBrianMast","","en","814103950404239360",201,FALSE,"http://pbs.twimg.com/profile_images/816019324381122560/NZ8G8uHO_normal.jpg",479
"Congressman from North Carolina's 7th Congressional district",585,5443,254,394,,"David Rouzer",2012-09-19 20:23:15,FALSE,TRUE,"RepDavidRouzer","","en","834069080",292,FALSE,"http://pbs.twimg.com/profile_images/656534508582256640/03U-6nNz_normal.jpg",480
"Member of Congress proudly representing IL-12. Serving on @transport, @HouseAgNews, and @HouseVetAffairs Committees. Find me on FB at https://t.co/cjWY9Itiyr",1176,5413,124,1550,"https://t.co/4tXoH7NdiQ","Rep. Mike Bost",2015-01-06 19:55:08,FALSE,TRUE,"RepBost","IL-12 Congressional District ","en","2964877294",344,FALSE,"http://pbs.twimg.com/profile_images/553681697867575296/TbRJrmrc_normal.jpeg",481
"Proudly representing #MN02. 

Fighting for a better future for our kids and a government that works for you.",679,5229,151,76,"https://t.co/wc5GLQ9gpP","Jason Lewis",2017-01-02 22:22:42,FALSE,TRUE,"RepJasonLewis","","en","816047090849746945",217,FALSE,"http://pbs.twimg.com/profile_images/816364935533858816/2WXOUSqf_normal.jpg",482
"Proudly serving the people of Tennessee's 2nd District in the U.S. Congress, Vice Chairman of @Transport Committee & Member of @GOPoversight.Links ‚â† endorsement",663,5109,124,357,"https://t.co/QaMuskAyW4","Rep John Duncan Jr.",2013-09-19 14:50:04,FALSE,TRUE,"RepJohnDuncanJr","Knoxville, TN","en","1883356866",346,FALSE,"http://pbs.twimg.com/profile_images/871777403911245835/gN6znOd8_normal.jpg",483
"Proudly representing the Virgin Islands of the United States",740,5004,148,365,"http://t.co/T9tJ8F2eLe","Rep. Stacey Plaskett",2014-08-11 14:40:01,FALSE,TRUE,"StaceyPlaskett","U.S. Virgin Is. | Wash., DC","en","2724095695",282,FALSE,"http://pbs.twimg.com/profile_images/928653661147926528/SrW39LTl_normal.jpg",484
"I'm honored to serve as the Congressman for California's Central Coast (CA-20) in the U.S. House of Representatives.",935,4994,411,395,"https://t.co/pkIZ0TkZyY","Rep. Jimmy Panetta",2016-11-10 15:29:45,FALSE,TRUE,"RepJimmyPanetta","","en","796736612554117120",255,FALSE,"http://pbs.twimg.com/profile_images/827208718618132481/Z6uQa-l__normal.jpg",485
"Father, husband, & veteran proudly representing California‚Äôs 24th District. Working to protect the environment, improve our economy, and support our veterans.",621,4947,91,599,"https://t.co/NUyaVL9EFp","Rep. Salud Carbajal",2017-01-03 05:42:06,FALSE,TRUE,"RepCarbajal","","en","816157667882373120",208,FALSE,"http://pbs.twimg.com/profile_images/883367434878681090/7CseTqX5_normal.jpg",486
"Official Twitter account for Alabama Senator Luther Strange",485,4901,178,167,,"Sen Luther Strange",2017-02-09 20:49:11,FALSE,TRUE,"SenatorStrange","Alabama, USA","en","829794295355940866",247,FALSE,"http://pbs.twimg.com/profile_images/869526990709305344/frVfPx2E_normal.jpg",487
"Representing New York's 19th Congressional District",516,4844,15,127,"https://t.co/pObyHYjCtj","John Faso",2017-01-02 14:44:37,FALSE,TRUE,"RepJohnFaso","NY-19","en","815931811348017152",254,FALSE,"http://pbs.twimg.com/profile_images/817512781905805312/jXzW-mqm_normal.jpg",488
"Representing Florida's 13th Congressional District in the U.S. House of Representatives.",1310,4795,116,215,"https://t.co/sRAl6TocNC","Rep. Charlie Crist",2017-01-02 21:16:29,FALSE,TRUE,"RepCharlieCrist","St Petersburg, FL","en","816030424778543104",198,FALSE,"http://pbs.twimg.com/profile_images/821404691007471616/coBO0h0x_normal.jpg",489
"Proudly representing Central Florida's 9th District: Osceola County and parts of Orange and Polk counties. Official Account",1175,4530,1305,2636,"https://t.co/3Iswy0Rzuf","US Rep. Darren Soto",2017-01-10 06:57:55,FALSE,TRUE,"RepDarrenSoto","Kissimmee, Florida","en","818713465653051392",202,FALSE,"http://pbs.twimg.com/profile_images/824454906446745601/DtndIYe0_normal.jpg",490
"Official account of U.S. Congressman Jim Banks (IN-3).",1470,4509,103,1703,"https://t.co/Uxbf6p28Ch","Jim Banks",2017-01-03 03:57:24,FALSE,TRUE,"RepJimBanks","Indiana's 3rd District","en","816131319033950208",226,FALSE,"http://pbs.twimg.com/profile_images/816138841891491840/uap2IHCv_normal.jpg",491
"Official Leg. account of Rep. Brendan Boyle. Co-Chair @BlueCollarDems, Proud Father, Loyal Philly sports fan and Fighter for the PA-13 Congressional District",2200,4443,154,1777,"https://t.co/jKJoNseYtJ","Rep. Brendan Boyle",2015-11-20 20:17:53,FALSE,TRUE,"CongBoyle","","en","4304448314",132,FALSE,"http://pbs.twimg.com/profile_images/913069840092590080/4Sicdsw2_normal.jpg",492
"Proudly representing California's 25th Congressional District.",773,4425,62,88,"https://t.co/JnqzI2oWdw","Rep. Steve Knight",2015-01-12 13:24:19,FALSE,TRUE,"SteveKnight25","","en","2974648323",329,FALSE,"http://pbs.twimg.com/profile_images/560528293292548096/zPZwgtN3_normal.jpeg",493
"Husband, Father, Army Veteran, Former Prosecutor. Proudly serving Virginia's 5th Congressional District. @EdWorkforce, @HouseHomeland, @HouseForeign",909,4303,423,796,"https://t.co/z5XcBgb2Ci","Tom Garrett",2017-01-09 14:14:12,FALSE,TRUE,"RepTomGarrett","Buckingham County, VA","en","818460870573441028",220,FALSE,"http://pbs.twimg.com/profile_images/910308763898466304/uNk5CsOD_normal.jpg",494
"Father, husband & Progressive Democrat in Congress. Proudly representing VA‚Äôs Fighting 4th Congressional District. Member of @HASCDemocrats & @NRDems.",1467,4300,242,1135,"https://t.co/IsHgFCD4gT","Rep. Donald McEachin",2017-01-03 07:15:10,FALSE,TRUE,"RepMcEachin","","en","816181091673448448",189,FALSE,"http://pbs.twimg.com/profile_images/948252111514546176/9UnTWRH__normal.jpg",495
"U.S. Congressman (WI-06)",1037,4232,68,210,"http://t.co/MY3WTtaAeb","Rep. Glenn Grothman",2015-01-13 15:08:48,FALSE,TRUE,"RepGrothman","Washington, D.C.","en","2976606250",309,FALSE,"http://pbs.twimg.com/profile_images/572507648281419776/DwcU5StR_normal.jpeg",496
"The official twitter account of Congressman Dana Rohrabacher, representing CA's 48th district",165,4205,3,87,"http://t.co/52ardvXJBC","Dana Rohrabacher",2012-09-18 17:13:01,FALSE,TRUE,"RepRohrabacher","","en","831483464",159,FALSE,"http://pbs.twimg.com/profile_images/596092630716518400/Z7a4mfI3_normal.png",497
"An independent voice for the people of #PA08. Former FBI Special Agent & Federal Prosecutor. EMT, CPA & Philly sports fan. #GoBirds",630,4077,58,145,,"Brian Fitzpatrick",2017-01-03 15:20:39,FALSE,TRUE,"RepBrianFitz","Levittown, PA","en","816303263586914304",200,FALSE,"http://pbs.twimg.com/profile_images/944308447654367234/Mv_hi5XL_normal.jpg",498
"Honored to serve the people of New Jersey's 5th District. Working across the aisle to solve problems, lower taxes, and fight for Jersey values.",1064,3887,5,50,"https://t.co/ceIx0jIT4u","Rep Josh Gottheimer",2016-12-31 21:35:47,FALSE,TRUE,"RepJoshG","","en","815310506596691968",191,FALSE,"http://pbs.twimg.com/profile_images/824380405482668042/TGcE_Hz0_normal.jpg",499
"Official Twitter page for U.S. Representative Lisa Blunt Rochester (D-DE). Tweets from Rep. Blunt Rochester signed -LBR.",327,3829,159,299,"https://t.co/Fe3XCG51wO","Rep. Blunt Rochester",2017-01-05 16:48:47,FALSE,TRUE,"RepBRochester","Delaware, USA - Washington, DC","en","817050219007328258",182,FALSE,"http://pbs.twimg.com/profile_images/912673706601672705/Ttjyw2Uv_normal.jpg",500
"Official Account for Office of Rep. Jimmy Gomez (CA34-Los Angeles). Tweets from Jimmy signed -JG. Find us on FB: https://t.co/1pRH7kHn00",672,3782,412,1865,"https://t.co/PTPcf8FZzl","Rep. Jimmy Gomez",2014-03-04 03:56:14,FALSE,TRUE,"RepJimmyGomez","Los Angeles, CA","en","2371339658",137,FALSE,"http://pbs.twimg.com/profile_images/890304838801788929/RGPjogQ6_normal.jpg",501
"Proudly representing the good people of West Texas in Congress.",515,3639,154,1167,"https://t.co/DZziBJQejF","Rep. Arrington",2017-01-03 14:06:44,FALSE,TRUE,"RepArrington","West Texas","en","816284664658874368",152,FALSE,"http://pbs.twimg.com/profile_images/818265271051964417/EaWLT8zh_normal.jpg",502
"Representing Staten Island and Brooklyn in NY's 11th Congressional District",1556,3612,248,417,"http://t.co/Nelfk7SIj0","Dan Donovan",2015-07-01 19:06:08,FALSE,TRUE,"RepDanDonovan","Staten Island, NY","en","3353670647",220,FALSE,"http://pbs.twimg.com/profile_images/626050617266409472/ZJd5ZuTP_normal.jpg",503
"Representing New York's 3rd Congressional District including parts of Queens, Nassau and Suffolk counties. https://t.co/aWr41ZGlpq",403,3551,22,89,"https://t.co/W1aDTzXG3i","Tom Suozzi",2017-01-04 17:58:38,FALSE,TRUE,"RepTomSuozzi","Glen Cove, NY","en","816705409486618624",160,FALSE,"http://pbs.twimg.com/profile_images/841322504752943107/hbNrycrY_normal.jpg",504
"Serving the constituents of Nebraska's Second Congressional District. Husband, Dad, Granddad, Brigadier General USAF (Ret.) User policy https://t.co/AeMcX3biFi",2283,3512,1888,484,"https://t.co/urUnLTdvSE","Rep. Don Bacon",2017-01-11 00:17:40,FALSE,TRUE,"RepDonBacon","Papillion, NE","en","818975124460335106",166,FALSE,"http://pbs.twimg.com/profile_images/826132945756897280/uihGBbn6_normal.jpg",505
"Honored to serve the citizens of Florida's 19th Congressional District. Official Government account.",690,3504,244,327,,"Francis Rooney",2017-01-03 02:39:21,FALSE,TRUE,"RepRooney","SWFL","en","816111677917851649",195,FALSE,"http://pbs.twimg.com/profile_images/865221777693134851/treodBIl_normal.jpg",506
"Official news and updates from Congressman David Kustoff (R-Tenn.), Proudly serving the 8th District of Tennessee",453,3410,36,471,"https://t.co/ZB6hjscM8M","Rep. David Kustoff",2017-01-02 20:03:46,FALSE,TRUE,"repdavidkustoff","TN-08/Washington, DC","en","816012124505931780",141,FALSE,"http://pbs.twimg.com/profile_images/837085695479070721/yqIFqepO_normal.jpg",507
"Official government Twitter account for Congressman Neal Dunn (FL-02).",652,3337,25,163,"https://t.co/6TJeLaAA4w","Dr. Neal Dunn",2017-01-02 16:06:07,FALSE,TRUE,"DrNealDunnFL2","","en","815952318487298048",199,FALSE,"http://pbs.twimg.com/profile_images/817396749270732800/5rj6yCMh_normal.jpg",508
"Rep. of Michigan's beautiful 1st District, Lt. General, USMC (ret), Yooper, Pilot for Northwest, Proud Grandfather of eight grandchildren.",617,3181,521,348,,"Rep. Jack Bergman",2016-12-31 17:02:01,FALSE,TRUE,"RepJackBergman","","en","815241612154417152",173,FALSE,"http://pbs.twimg.com/profile_images/816703874241335297/IP_TEo4R_normal.jpg",509
"Official Twitter account of Rep. Claudia Tenney. Honored to represent #NY22 in the 115th Congress.",1153,3180,20,154,"https://t.co/GAdZcAJwj0","Congresswoman Tenney",2016-11-11 22:15:16,FALSE,TRUE,"RepTenney","New York-22","en","797201048490430465",176,FALSE,"http://pbs.twimg.com/profile_images/816663265216499712/cb1XowD7_normal.jpg",510
"Official account for Congressman Paul Mitchell #MI10",621,2887,101,365,"https://t.co/zSBYj2y0i6","Rep. Paul Mitchell",2016-12-21 18:01:14,FALSE,TRUE,"RepPaulMitchell","","en","811632636598910976",189,FALSE,"http://pbs.twimg.com/profile_images/836624778798714880/Z8IIiYYx_normal.jpg",511
"Official Page of Congressman Liz Cheney, proudly representing the people of Wyoming.",179,2856,0,70,"https://t.co/lBZ7grDQC9","Rep. Liz Cheney",2017-01-04 18:55:49,FALSE,TRUE,"RepLizCheney","Wyoming, USA","en","816719802328715264",141,FALSE,"http://pbs.twimg.com/profile_images/816720419034017792/MQEOBi6w_normal.jpg",512
"Proudly serving the 13th district of North Carolina. #NC13",523,2851,27,182,"https://t.co/VTsvWe0pia","Ted Budd",2017-01-05 22:39:33,FALSE,TRUE,"RepTedBudd","Davie County, North Carolina ","en","817138492614524928",171,FALSE,"http://pbs.twimg.com/profile_images/817146305009086465/2fRGK8R5_normal.jpg",513
"Office of U.S. Senator Chris Murphy.       Staff share press items & updates on Chris's work for Connecticut. Follow Chris at @ChrisMurphyCT",856,2849,6,29,"http://t.co/aSMNomDgD5","Sen. Murphy Office",2014-10-31 20:54:02,FALSE,TRUE,"SenMurphyOffice","","en","2853793517",112,FALSE,"http://pbs.twimg.com/profile_images/528640956577230848/7MwZKzA8_normal.jpeg",514
"Proud to serve the good people of Georgia's 3rd District in Congress",858,2759,26,100,,"Drew Ferguson",2016-12-07 19:39:25,FALSE,TRUE,"RepDrewFerguson","West Point, GA","en","806583915012046854",175,FALSE,"http://pbs.twimg.com/profile_images/822518879989669888/XpIayZNk_normal.jpg",515
"Father of 5. Public servant. Member of Congress. @VetAffairsDems @HomelandDemsHouse",254,2647,9,3,"https://t.co/BEpOrcEkaK","Rep. Lou Correa",2017-01-02 18:16:08,FALSE,TRUE,"RepLouCorrea","Santa Ana, CA","en","815985039485837312",156,FALSE,"http://pbs.twimg.com/profile_images/816312834489401344/ojaMv4UO_normal.jpg",516
"Proudly representing #LA03 in the U.S. House of Representatives. Member of @HouseHomeland, @HouseVetAffairs, and @HouseScience.",496,2588,150,275,"https://t.co/kn0lLe2Ivj","Rep. Clay Higgins",2017-03-20 01:35:02,FALSE,TRUE,"RepClayHiggins","","en","843636970538618880",114,FALSE,"http://pbs.twimg.com/profile_images/843637798775152641/YmPriFar_normal.jpg",517
"Official Twitter of Congressman Scott Taylor(VA-02)",101,2492,32,16,"https://t.co/eWeT3g3M6A","Scott Taylor",2017-03-03 17:54:46,FALSE,TRUE,"RepScottTaylor","Virginia Beach, VA","en","837722935095930883",91,FALSE,"http://pbs.twimg.com/profile_images/837736644421779456/TyrAdxVM_normal.jpg",518
"This is the official twitter account for U.S. Rep. Al Lawson, Jr., FL-5",404,2384,112,727,"https://t.co/JthwHkp948","US Rep. Al Lawson Jr",2017-01-09 15:00:05,FALSE,TRUE,"RepAlLawsonJr","Tallahassee, FL","en","818472418620608512",139,FALSE,"http://pbs.twimg.com/profile_images/818493713991213056/U3FMB3nB_normal.jpg",519
"Proudly serving Louisiana's 4th Congressional District. Member on @HouseJudiciary & @NatResources.",619,2346,19,388,"https://t.co/qLAyhrFbRl","Rep. Mike Johnson",2017-02-02 22:17:20,FALSE,TRUE,"RepMikeJohnson","Washington, DC","en","827279765287559171",144,FALSE,"http://pbs.twimg.com/profile_images/827283914297184257/JaccwIw2_normal.jpg",520
"Proudly serving NE FL District 4.  Former Sheriff focused on keeping communities safe & protecting your rights.@HouseHomeland @HouseJudiciary @HouseVetAffairs",501,2205,63,275,"https://t.co/wj7pQPamPu","Rep. John Rutherford",2017-02-07 14:42:24,FALSE,TRUE,"RepRutherfordFL","Washington, DC","en","828977216595849216",149,FALSE,"http://pbs.twimg.com/profile_images/884462806459961345/l1PBCb_4_normal.jpg",521
"Official Twitter of Congressman Ron Estes. Proudly serving the 4th District of KansasÌ†ºÌºª#KS04",151,2036,16,1848,"https://t.co/NJSexJkaxg","Rep. Ron Estes",2017-04-19 15:15:27,FALSE,TRUE,"RepRonEstes","Wichita, KS","en","854715071116849157",78,FALSE,"http://pbs.twimg.com/profile_images/859497281317482498/9I2gHXlr_normal.jpg",522
"Congresswoman proudly representing American Samoa. Serving on the @NatResources, @HouseVetAffairs, and @HouseSmallBiz",311,1525,159,180,"https://t.co/L7B6x0yzTS","Rep. Aumua AmataÌ†ºÌ∑¶Ì†ºÌ∑∏",2015-02-09 16:00:36,FALSE,TRUE,"RepAmata","Washington, D.C.","en","3026622545",133,FALSE,"http://pbs.twimg.com/profile_images/564816554185859073/f1VAN3h3_normal.jpeg",523
"Proudly representing the 15th District of Texas in U.S. Congress   #TX15GettingItRight",389,1512,49,182,"https://t.co/SR7eieBdVD","Rep.Vicente Gonzalez",2017-01-09 19:13:21,FALSE,TRUE,"RepGonzalez","","en","818536152588238849",94,FALSE,"http://pbs.twimg.com/profile_images/818878449091805184/-usbsU-q_normal.jpg",524
"Official account of Congressman Ralph Norman. Proudly representing the 5th District of South Carolina.",336,1090,63,272,"https://t.co/cjGUNi1VrC","Ralph Norman",2017-06-29 17:38:35,FALSE,TRUE,"RepRalphNorman","Rock Hill, SC","en","880480631108644864",52,FALSE,"http://pbs.twimg.com/profile_images/886594415904608258/VyYZc8Uk_normal.jpg",525
